"match_id","id","team_id","home_away","player_id","swap_id","player","position","positionOrder","time_played","goals","own_goals","shots","xG","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup"
253,253,79,"a",798,61746,"Martin Olsson","DL",4,90,0,0,0,0,0,0,0,0,1,0,0.041984599083662,0.041984599083662,0.041984599083662
253,253,79,"a",791,61748,"Alexander Tettey","DMC",7,90,0,0,0,0,1,0,0,0,1,0,0.013498299755156,0.0298724994063377,0.0163742005825043
253,253,79,"a",797,61747,"Youssouf Mulumbu","DMC",7,74,0,0,0,0,0,0,61754,0,0,0,0,0,0
253,253,79,"a",790,61749,"Nathan Redmond","AMR",11,90,0,0,1,0.013498299755156,0,0,0,0,2,0,0.0287424996495247,0.156407997012138,0.130741998553276
253,253,79,"a",823,61750,"Vadis Odjidja-Ofoe","AMC",12,74,0,0,1,0.0334240011870861,0,0,61755,0,3,0,0.115463003516197,0.164166003465652,0.0583587996661663
253,253,79,"a",789,61751,"Robbie Brady","AML",13,80,0,0,3,0.070727102458477,0,0,61753,0,2,0,0.107903003692627,0.0705270022153854,0.0163742005825043
253,253,79,"a",794,61752,"Cameron Jerome","FW",15,90,0,0,4,0.207274004817009,0,0,0,0,0,0,0,0.237809002399445,0.105015002191067
253,253,79,"a",792,61754,"Jonny Howson","Sub",17,16,0,0,0,0,1,0,0,61747,0,0,0,0,0
253,253,79,"a",801,61755,"Graham Dorrans","Sub",17,16,0,0,0,0,0,0,0,61750,0,0,0,0,0
253,253,79,"a",795,61753,"Dieumerci Mbokani","Sub",17,10,0,0,1,0.105015002191067,0,0,0,61751,0,0,0,0.118513002991676,0.013498299755156
254,254,71,"h",662,59450,"Brad Guzan","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0346830002963543,0.0346830002963543
254,254,71,"h",663,59451,"Alan Hutton","DR",2,90,0,0,1,0.0610404014587402,1,0,0,0,2,0,0.332177013158798,0.488236010074615,0.45355299115181
254,254,71,"h",664,59453,"Joleon Lescott","DC",3,90,0,0,0,0,1,0,0,0,0,0,0,0.428694993257523,0.428694993257523
254,254,71,"h",676,59452,"Jores Okore","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.0149950999766588,0.0149950999766588
254,254,71,"h",674,59454,"Leandro Bacuna","DL",4,90,0,0,1,0.0248576998710632,1,0,0,0,2,0,0.036133199930191,0.408163011074066,0.347171992063522
254,254,71,"h",668,59456,"Idrissa Gueye","MC",9,90,0,0,0,0,0,0,0,0,1,0,0.0154758999124169,0.372029006481171,0.372029006481171
254,254,71,"h",669,59457,"Ashley Westwood","MC",9,90,0,0,3,0.0934213027358055,0,0,0,0,1,0,0.0356548987329006,0.543120980262756,0.488236010074615
254,254,71,"h",667,59455,"Carlos Sánchez","MC",9,37,0,0,0,0,0,0,59461,0,0,0,0,0.0248576998710632,0.0248576998710632
254,254,71,"h",677,59458,"Jordan Veretout","AMC",12,87,0,0,1,0.0346830002963543,0,0,59462,0,3,0,0.171054005622864,0.205736994743347,0.156058996915817
254,254,71,"h",671,59459,"Rudy Gestede","FW",15,90,0,0,5,0.570526003837585,0,0,0,0,1,0,0.0610404014587402,0.489919990301132,0.156058996915817
254,254,71,"h",672,59460,"Jordan Ayew","FW",15,90,1,0,3,0.811819016933441,0,0,0,0,0,0,0,0.402056992053986,0.351406991481781
254,254,71,"h",900,59462,"Adama Traoré","Sub",17,3,0,0,0,0,0,0,0,59458,0,0,0,0,0
254,254,71,"h",670,59461,"Carles Gil","Sub",17,53,0,0,1,0.0169032998383045,0,0,0,59455,1,0,0.0454014986753464,0.365047007799149,0.348143994808197
254,254,81,"a",527,59463,"Adrián","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0761122032999992,0.0761122032999992
254,254,81,"a",530,59464,"James Tomkins","DR",2,50,0,0,0,0,0,0,59476,0,0,0,0,0.0281945001333952,0.0281945001333952
254,254,81,"a",528,59465,"Angelo Ogbonna","DC",3,90,0,0,0,0,1,0,0,0,0,0,0,0.0158101003617048,0.0158101003617048
254,254,81,"a",655,59466,"James Collins","DC",3,90,0,0,1,0.0847909972071648,1,0,0,0,0,0,0,0,0
254,254,81,"a",534,59467,"Aaron Cresswell","DL",4,79,1,0,1,0.0281945001333952,0,0,59474,0,1,0,0.0326565988361835,0.0608511008322239,0
254,254,81,"a",532,59468,"Cheikhou Kouyaté","DMC",7,90,0,0,2,0.494010001420975,1,0,0,0,0,0,0,0.527310013771057,0.119419999420643
254,254,81,"a",542,59469,"Pedro Obiang","DMC",7,90,0,0,1,0.0158101003617048,0,0,0,0,0,0,0,0.0919222012162209,0.0919222012162209
254,254,81,"a",531,59470,"Michail Antonio","AMR",11,90,0,0,1,0.0326565988361835,0,0,0,0,1,1,0.0281945001333952,0.0766611993312836,0.0158101003617048
254,254,81,"a",533,59471,"Mark Noble","AMC",12,90,0,0,1,0.027225099503994,0,0,0,0,1,0,0.0433077998459339,0.0705329030752182,0.0433077998459339
254,254,81,"a",939,59472,"Mauro Zárate","AML",13,89,0,0,1,0.0761122032999992,0,0,59475,0,2,0,0.170910999178886,0.0761122032999992,0
254,254,81,"a",539,59473,"Enner Valencia","FW",15,90,0,0,2,0.0948925986886024,0,0,0,0,1,0,0.0761122032999992,0.135230004787445,0.0158101003617048
254,254,81,"a",938,59476,"Carl Jenkinson","Sub",17,40,0,0,0,0,0,0,0,59464,0,0,0,0,0
254,254,81,"a",657,59474,"Alexandre Song","Sub",17,11,0,0,0,0,0,0,0,59467,0,0,0,0,0
254,254,81,"a",543,59475,"Reece Oxford","Sub",17,1,0,0,0,0,0,0,0,59472,0,0,0,0,0
255,255,73,"h",455,59725,"Artur Boruc","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.32090499997139,0.32090499997139
255,255,73,"h",825,59726,"Adam Smith","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.102251999080181,0.102251999080181
255,255,73,"h",458,59728,"Steve Cook","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.55205899477005,0.55205899477005
255,255,73,"h",456,59727,"Simon Francis","DC",3,90,0,0,0,0,0,0,0,0,1,0,0.0694684982299805,0.166639000177383,0.0971708968281746
255,255,73,"h",459,59729,"Charlie Daniels","DL",4,90,0,0,0,0,0,0,0,0,0,0,0,0.487544000148773,0.487544000148773
255,255,73,"h",460,59730,"Andrew Surman","DMC",7,90,0,0,1,0.0872339978814125,0,0,0,0,0,0,0,0.32090499997139,0.32090499997139
255,255,73,"h",461,59731,"Matt Ritchie","MR",8,90,0,0,0,0,0,0,0,0,1,0,0.0423851981759071,0.278620988130569,0.2362360060215
255,255,73,"h",881,59732,"Harry Arter","MC",9,48,0,0,1,0.0327837988734245,1,0,59738,0,0,0,0,0.396073997020721,0.363290011882782
255,255,73,"h",462,59733,"Dan Gosling","MC",9,90,0,0,2,0.0720684975385666,0,0,59736,0,1,0,0.0971708968281746,0.20202299952507,0.0327837988734245
255,255,73,"h",463,59734,"Junior Stanislas","ML",10,90,0,0,2,0.0874644964933395,0,0,0,0,2,0,0.353688985109329,0.58355301618576,0.520327985286713
255,255,73,"h",882,59735,"Glenn Murray","FW",15,73,0,0,2,0.418076008558273,0,0,59737,0,1,0,0.0632252991199493,0.481301009654999,0
255,255,73,"h",958,59737,"Tokelo Rantie","Sub",17,17,0,0,1,0.104299999773502,0,0,0,59735,0,0,0,0.104299999773502,0
255,255,73,"h",472,59738,"Eunan O&#039;Kane","Sub",17,42,0,0,1,0.0694684982299805,0,0,0,59732,2,0,0.133983001112938,0.203452005982399,0.0694684982299805
255,255,73,"h",957,59736,"Yann Kermorgant","Sub",17,1,0,0,0,0,0,0,0,59733,0,0,0,0,0
255,255,78,"a",509,59739,"Wayne Hennessey","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
255,255,78,"a",510,59740,"Joel Ward","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0,0
255,255,78,"a",511,59741,"Damien Delaney","DC",3,90,0,0,1,0.0583210997283459,0,0,0,0,1,0,0.0299270004034042,0.0299270004034042,0.0299270004034042
255,255,78,"a",512,59742,"Scott Dann","DC",3,90,0,0,3,0.0913211032748222,0,0,0,0,0,0,0,0,0
255,255,78,"a",513,59743,"Pape Souaré","DL",4,90,0,0,0,0,0,0,0,0,1,0,0.0174304991960526,0.0174304991960526,0.0174304991960526
255,255,78,"a",522,59744,"Wilfried Zaha","MR",8,90,0,0,0,0,0,0,0,0,1,0,0.139511004090309,0.20966100692749,0.0701503977179527
255,255,78,"a",633,59745,"James McArthur","MC",9,90,0,0,1,0.0174304991960526,0,0,0,0,0,0,0,0.117508001625538,0.100077003240585
255,255,78,"a",517,59746,"Joe Ledley","MC",9,76,0,0,0,0,0,0,59750,0,0,0,0,0.0174304991960526,0.0174304991960526
255,255,78,"a",514,59747,"Jason Puncheon","ML",10,90,0,0,0,0,0,0,0,0,3,0,0.142572000622749,0.0701503977179527,0
255,255,78,"a",634,59748,"Fraizer Campbell","FW",15,70,0,0,1,0.0299270004034042,0,0,59752,0,0,0,0,0.169438004493713,0.139511004090309
255,255,78,"a",632,59749,"Jordon Mutch","FW",15,48,0,0,2,0.20966100692749,0,0,59751,0,0,0,0,0.20966100692749,0
255,255,78,"a",516,59751,"Yohan Cabaye","Sub",17,42,0,0,0,0,0,0,0,59749,0,0,0,0,0
255,255,78,"a",905,59752,"Marouane Chamakh","Sub",17,20,0,0,0,0,0,0,0,59748,0,0,0,0,0
255,255,78,"a",515,59750,"Mile Jedinak","Sub",17,14,0,0,0,0,0,0,0,59746,0,0,0,0,0
256,256,80,"h",680,59999,"Thibaut Courtois","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,80,"h",682,60000,"Branislav Ivanovic","DR",2,90,0,0,2,0.0675730034708977,0,0,0,0,2,0,0.182748004794121,0.710831999778748,0.691018998622894
256,256,80,"h",699,60002,"Gary Cahill","DC",3,90,0,1,0,0,0,0,0,0,1,1,0.124110996723175,0.160871997475624,0.160871997475624
256,256,80,"h",917,60001,"John Terry","DC",3,90,0,0,1,0.0479855015873909,0,0,0,0,0,0,0,0.0294185001403093,0.0294185001403093
256,256,80,"h",681,60003,"César Azpilicueta","DL",4,90,0,0,1,0.011183200404048,0,0,0,0,0,0,0,0.0934827998280525,0.0822995975613594
256,256,80,"h",686,60005,"Cesc Fàbregas","DMC",7,47,0,0,0,0,0,0,60011,0,0,0,0,0.129867002367973,0.129867002367973
256,256,80,"h",697,60004,"Nemanja Matic","DMC",7,90,0,0,2,0.0822995975613594,0,0,0,0,0,0,0,0.243172004818916,0.160871997475624
256,256,80,"h",700,60006,"Willian","AMR",11,90,0,0,3,0.161639004945755,0,0,0,0,4,1,0.405591994524002,0.576150000095367,0.213264003396034
256,256,80,"h",692,60007,"Oscar","AMC",12,90,0,0,2,0.891035974025726,0,0,0,0,2,0,0.221871003508568,0.608720004558563,0.337794005870819
256,256,80,"h",687,60008,"Pedro","AML",13,76,0,0,1,0.0808117017149925,0,0,60010,0,2,0,0.177489995956421,0.258302003145218,0.0294185001403093
256,256,80,"h",802,60009,"Diego Costa","FW",15,90,2,0,4,0.731710970401764,1,0,0,0,0,0,0,0.607599973678589,0
256,256,80,"h",685,60011,"John Obi Mikel","Sub",17,43,0,0,1,0.0193243008106947,0,0,0,60005,0,0,0,0.101623997092247,0.0822995975613594
256,256,80,"h",701,60010,"Eden Hazard","Sub",17,14,0,0,0,0,0,0,0,60008,0,0,0,0.0722054019570351,0.0722054019570351
256,256,90,"a",564,60012,"Heurelho Gomes","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,90,"a",565,60013,"Nyom","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.0157766994088888,0.0157766994088888
256,256,90,"a",567,60014,"Miguel Britos","DC",3,90,0,0,0,0,1,0,0,0,0,0,0,0,0
256,256,90,"a",581,60015,"Craig Cathcart","DC",3,90,0,0,0,0,1,0,0,0,0,0,0,0,0
256,256,90,"a",568,60016,"José Holebas","DL",4,90,0,0,0,0,1,0,0,0,0,0,0,0.0606536008417606,0.0606536008417606
256,256,90,"a",569,60017,"Almen Abdi","MR",8,70,0,0,1,0.0167741999030113,0,0,60024,0,0,0,0,0.0325509011745453,0.0157766994088888
256,256,90,"a",571,60019,"Ben Watson","MC",9,90,0,0,0,0,0,0,0,0,2,0,0.0793439969420433,0.0167741999030113,0
256,256,90,"a",572,60018,"Etienne Capoue","MC",9,90,0,0,2,0.132321000099182,0,0,0,0,0,0,0,0.148096993565559,0.0157766994088888
256,256,90,"a",582,60020,"Jurado","ML",10,74,0,0,2,0.0725935995578766,0,0,60025,0,3,0,0.474334001541138,0.122013002634048,0
256,256,90,"a",574,60022,"Troy Deeney","FW",15,90,1,0,2,0.827660977840424,0,0,60023,0,1,0,0.0907860994338989,0.0822687968611717,0.0157766994088888
256,256,90,"a",573,60021,"Odion Ighalo","FW",15,90,0,0,5,0.627690017223358,0,0,0,0,0,0,0,0.263514995574951,0.0664921030402184
256,256,90,"a",577,60025,"Ikechi Anya","Sub",17,16,0,0,0,0,0,0,0,60020,0,0,0,0,0
256,256,90,"a",583,60023,"Adlène Guédioura","Sub",17,1,0,0,0,0,0,0,0,60022,0,0,0,0,0
256,256,90,"a",570,60024,"Valon Behrami","Sub",17,20,0,0,0,0,1,0,0,60017,0,0,0,0,0
257,257,87,"h",487,60272,"Simon Mignolet","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
257,257,87,"h",603,60273,"Nathaniel Clyne","DR",2,90,0,0,0,0,0,0,0,0,1,0,0.0186835993081331,0.214730992913246,0.196046993136406
257,257,87,"h",485,60275,"Mamadou Sakho","DC",3,90,0,0,2,0.0677635967731476,0,0,0,0,0,0,0,0.189109995961189,0.189109995961189
257,257,87,"h",602,60274,"Dejan Lovren","DC",3,90,0,0,2,0.0522097013890743,0,0,0,0,2,0,0.0566628016531467,0.0947282984852791,0.0947282984852791
257,257,87,"h",608,60276,"Alberto Moreno","DL",4,90,0,0,2,0.035708099603653,0,0,0,0,3,0,0.0655058026313782,0.294465988874435,0.206217005848885
257,257,87,"h",605,60278,"Jordan Henderson","DMC",7,90,0,0,0,0,0,0,0,0,5,0,0.198939993977547,0.259012997150421,0.188547000288963
257,257,87,"h",604,60277,"Emre Can","DMC",7,90,0,0,3,0.0708101019263268,1,0,0,0,1,0,0.0173947997391224,0.338795989751816,0.25059100985527
257,257,87,"h",486,60279,"Adam Lallana","AMR",11,90,0,0,4,0.124126002192497,1,0,60285,0,1,0,0.0393255986273289,0.15030999481678,0.0186835993081331
257,257,87,"h",482,60280,"Roberto Firmino","AMC",12,90,0,0,2,0.115841999650002,0,0,0,0,6,1,0.71060299873352,0.813304007053375,0.195751994848251
257,257,87,"h",488,60281,"Philippe Coutinho","AML",13,90,0,0,5,0.153313994407654,0,0,60284,0,3,0,0.116648003458977,0.219137996435165,0
257,257,87,"h",484,60282,"Divock Origi","FW",15,37,0,0,3,0.131641998887062,0,0,60283,0,1,0,0.0629023984074593,0.19454400241375,0
257,257,87,"h",475,60284,"Lucas Leiva","Sub",17,1,0,0,0,0,0,0,0,60281,0,0,0,0,0
257,257,87,"h",480,60285,"Joe Allen","Sub",17,1,0,0,0,0,0,0,0,60279,0,0,0,0,0
257,257,87,"h",606,60283,"Christian Benteke","Sub",17,53,1,0,3,0.628531992435455,0,0,0,60282,1,0,0,0.628531992435455,0
257,257,75,"a",745,60286,"Kasper Schmeichel","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0585792995989323,0.0585792995989323
257,257,75,"a",746,60287,"Danny Simpson","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0,0
257,257,75,"a",747,60288,"Robert Huth","DC",3,90,0,0,0,0,1,0,0,0,0,0,0,0,0
257,257,75,"a",748,60289,"Wes Morgan","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0,0
257,257,75,"a",749,60290,"Christian Fuchs","DL",4,90,0,0,0,0,0,0,0,0,1,0,0.0962620005011558,0.196566000580788,0.100304000079632
257,257,75,"a",750,60291,"Riyad Mahrez","MR",8,82,0,0,1,0.0705375000834465,0,0,60298,0,0,0,0,0.270653992891312,0.270653992891312
257,257,75,"a",751,60292,"N&#039;Golo Kanté","MC",9,90,0,0,0,0,0,0,0,0,2,0,0.174391999840736,0.32923299074173,0.154841005802155
257,257,75,"a",784,60293,"Andy King","MC",9,90,0,0,2,0.15888300538063,0,0,0,0,0,0,0,0.15888300538063,0
257,257,75,"a",753,60294,"Marc Albrighton","ML",10,90,0,0,0,0,0,0,0,0,2,0,0.0839520990848541,0.0839520990848541,0
257,257,75,"a",754,60295,"Shinji Okazaki","FW",15,71,0,0,1,0.10385499894619,0,0,60299,0,0,0,0,0.10385499894619,0
257,257,75,"a",755,60296,"Jamie Vardy","FW",15,71,0,0,2,0.0756295993924141,0,0,60297,0,0,0,0,0.025372700765729,0
257,257,75,"a",956,60298,"Andrej Kramaric","Sub",17,8,0,0,0,0,0,0,0,60291,0,0,0,0.0585792995989323,0.0585792995989323
257,257,75,"a",783,60299,"Nathan Dyer","Sub",17,19,0,0,1,0.0962620005011558,0,0,0,60295,0,0,0,0.0962620005011558,0
257,257,75,"a",756,60297,"Leonardo Ulloa","Sub",17,19,0,0,0,0,0,0,0,60296,1,0,0.100304000079632,0.100304000079632,0
258,258,88,"h",609,60548,"Joe Hart","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0323911011219025,0.0323911011219025
258,258,88,"h",625,60549,"Bacary Sagna","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.219970002770424,0.219970002770424
258,258,88,"h",626,60551,"Eliaquim Mangala","DC",3,90,0,0,2,0.997075974941254,0,0,0,0,0,0,0,0.0754861980676651,0.0754861980676651
258,258,88,"h",611,60550,"Nicolás Otamendi","DC",3,63,0,0,1,0.0156287997961044,0,0,60560,0,1,0,0.449373006820679,0.109054997563362,0.109054997563362
258,258,88,"h",621,60552,"Aleksandar Kolarov","DL",4,90,0,0,0,0,0,0,0,0,1,0,0.0244456008076668,0.252094000577927,0.227648004889488
258,258,88,"h",878,60554,"Yaya Touré","DMC",7,63,1,0,2,0.0567473992705345,0,0,60561,0,0,0,0,0.201231002807617,0.144483000040054
258,258,88,"h",614,60553,"Fernandinho","DMC",7,90,0,0,0,0,0,0,0,0,0,0,0,0.219970002770424,0.219970002770424
258,258,88,"h",447,60555,"Kevin De Bruyne","AMR",11,90,1,0,3,0.59978598356247,0,0,0,0,6,2,0.382988005876541,1.06634998321533,0.141445994377136
258,258,88,"h",617,60556,"David Silva","AMC",12,90,0,0,3,0.257196009159088,0,0,0,0,3,1,0.164667993783951,0.503678977489471,0.102041997015476
258,258,88,"h",618,60557,"Raheem Sterling","AML",13,90,1,0,2,0.135812997817993,1,0,0,0,2,0,0.0537518002092838,0.289034992456436,0.235284000635147
258,258,88,"h",622,60558,"Wilfried Bony","FW",15,90,1,0,6,1.4909600019455,0,0,0,0,1,0,0.547703981399536,0.699703991413116,0
258,258,88,"h",612,60560,"Vincent Kompany","Sub",17,9,0,0,0,0,0,0,60559,60550,0,0,0,0,0
258,258,88,"h",876,60561,"Fabian Delph","Sub",17,27,0,0,0,0,0,0,0,60554,0,0,0,0.0754861980676651,0.0754861980676651
258,258,88,"h",623,60559,"Martín Demichelis","Sub",17,18,0,0,0,0,0,0,0,60560,0,0,0,0.0754861980676651,0.0754861980676651
258,258,77,"a",726,60562,"Vito Mannone","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
258,258,77,"a",742,60563,"Billy Jones","DR",2,90,0,0,0,0,1,0,0,0,0,0,0,0,0
258,258,77,"a",729,60564,"John O&#039;Shea","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.130105003714561,0.130105003714561
258,258,77,"a",927,60565,"Sebastián Coates","DC",3,90,0,0,2,0.164787992835045,0,0,0,0,0,0,0,0.131511002779007,0.131511002779007
258,258,77,"a",730,60566,"Patrick van Aanholt","DL",4,90,0,0,0,0,0,0,0,0,3,0,0.231668993830681,0.225052997469902,0.165667995810509
258,258,77,"a",931,60568,"Jordi Gómez","MC",9,90,0,0,0,0,0,0,0,0,1,0,0.0648661032319069,0.152926996350288,0.152926996350288
258,258,77,"a",929,60569,"Adam Johnson","MC",9,90,0,0,0,0,0,0,0,0,2,0,0.122744999825954,0.225052997469902,0.225052997469902
258,258,77,"a",732,60567,"Yann M&#039;Vila","MC",9,57,0,0,1,0.00725658982992172,0,0,60575,0,0,0,0,0.00725658982992172,0
258,258,77,"a",932,60570,"Danny Graham","FWR",14,73,0,0,1,0.0721257030963898,0,0,60574,0,0,0,0,0.0721257030963898,0
258,258,77,"a",930,60571,"Steven Fletcher","FW",15,63,0,0,3,0.152926996350288,0,0,60573,0,0,0,0,0.152926996350288,0
258,258,77,"a",737,60572,"Fabio Borini","FWL",16,90,1,0,3,0.794978976249695,0,0,0,0,1,0,0.0721257030963898,0.142846003174782,0.070719800889492
258,258,77,"a",919,60574,"Duncan Watmore","Sub",17,17,0,0,0,0,0,0,0,60570,0,0,0,0,0
258,258,77,"a",738,60575,"Lee Cattermole","Sub",17,33,0,0,1,0.0153652001172304,0,0,0,60567,1,0,0.398059010505676,0,0
258,258,77,"a",781,60573,"Jeremain Lens","Sub",17,27,0,0,0,0,0,0,0,60571,0,0,0,0,0
259,259,86,"h",763,60825,"Robert Elliot","GK",1,90,0,0,0,0,0,0,0,0,1,0,0.0229892991483212,0.155503004789352,0.132513999938965
259,259,86,"h",764,60826,"Daryl Janmaat","DR",2,90,0,0,0,0,1,0,0,0,1,0,0.132513999938965,0.225554004311562,0.225554004311562
259,259,86,"h",849,60828,"Chancel Mbemba","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.069962203502655,0.069962203502655
259,259,86,"h",941,60827,"Fabricio Coloccini","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.388365000486374,0.388365000486374
259,259,86,"h",853,60829,"Paul Dummett","DL",4,90,0,0,0,0,0,0,0,0,0,0,0,0.0264825001358986,0.0264825001358986
259,259,86,"h",772,60830,"Moussa Sissoko","MR",8,90,0,0,0,0,0,0,0,0,3,0,0.437925010919571,0.570439994335175,0.543956995010376
259,259,86,"h",768,60831,"Vurnon Anita","MC",9,90,0,0,0,0,0,0,0,0,0,0,0,0.617323994636536,0.617323994636536
259,259,86,"h",767,60832,"Jack Colback","MC",9,90,0,0,1,0.0230778008699417,1,0,0,0,1,0,0.568641006946564,0.591718971729279,0
259,259,86,"h",771,60833,"Georginio Wijnaldum","ML",10,90,0,0,3,0.665085971355438,0,0,0,0,0,0,0,1.07652997970581,0.48140498995781
259,259,86,"h",770,60834,"Ayoze Pérez","AMC",12,88,0,0,3,0.111556001007557,0,0,60836,0,1,0,0.069962203502655,0.148015007376671,0
259,259,86,"h",773,60835,"Aleksandar Mitrovic","FW",15,90,0,0,3,0.588705003261566,0,0,0,0,0,0,0,0.685150027275085,0.0964447036385536
259,259,86,"h",942,60836,"Florian Thauvin","Sub",17,2,0,0,0,0,0,0,0,60834,0,0,0,0,0
259,259,72,"a",600,60837,"Tim Howard","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.201673999428749,0.201673999428749
259,259,72,"a",585,60838,"Seamus Coleman","DR",2,90,0,0,1,0.0776097998023033,0,0,0,0,2,0,0.293624013662338,0.534663021564484,0.163429006934166
259,259,72,"a",597,60840,"Ramiro Funes Mori","DC",3,90,0,0,1,0.03688869997859,0,0,0,0,0,0,0,0.426748991012573,0.426748991012573
259,259,72,"a",586,60839,"John Stones","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.185751006007194,0.185751006007194
259,259,72,"a",588,60841,"Leighton Baines","DL",4,90,0,0,1,0.059917900711298,0,0,0,0,1,0,0.03688869997859,0.208880007266998,0.208880007266998
259,259,72,"a",596,60843,"Tom Cleverley","MC",9,90,1,0,4,0.161880999803543,0,0,0,0,0,0,0,0.694833993911743,0.56496798992157
259,259,72,"a",592,60844,"Ross Barkley","MC",9,70,0,0,2,0.10792999714613,1,0,60849,0,1,0,0.106885001063347,0.492260009050369,0.277444988489151
259,259,72,"a",590,60842,"Gareth Barry","MC",9,90,0,0,0,0,1,0,0,0,1,0,0.01667720079422,0.461845993995667,0.445169001817703
259,259,72,"a",593,60845,"Aaron Lennon","FWR",14,70,0,0,1,0.0853177979588509,0,0,60848,0,4,0,0.231754004955292,0.382524996995926,0.0654532983899117
259,259,72,"a",594,60846,"Romelu Lukaku","FW",15,90,0,0,4,0.67825597524643,0,0,0,0,3,0,0.235967993736267,0.757506012916565,0.414456009864807
259,259,72,"a",595,60847,"Kevin Mirallas","FWL",16,86,0,0,6,0.5137699842453,0,0,60850,0,0,0,0,0.633606016635895,0.163429006934166
259,259,72,"a",908,60848,"Muhamed Besic","Sub",17,20,0,0,0,0,0,0,0,60845,1,0,0.0172543991357088,0.0172543991357088,0
259,259,72,"a",591,60849,"Gerard Deulofeu","Sub",17,20,0,0,0,0,0,0,0,60844,0,0,0,0,0
259,259,72,"a",891,60850,"Leon Osman","Sub",17,4,0,0,0,0,0,0,0,60847,0,0,0,0,0
260,260,74,"h",846,61072,"Maarten Stekelenburg","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.018545700237155,0.018545700237155
260,260,74,"h",832,61073,"Cuco Martina","DR",2,90,1,0,1,0.0121373999863863,0,0,0,0,0,0,0,0.10962700098753,0.0974896028637886
260,260,74,"h",834,61075,"José Fonte","DC",3,90,1,0,1,0.499770998954773,0,0,0,0,0,0,0,0.418431013822556,0.418431013822556
260,260,74,"h",833,61074,"Virgil van Dijk","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.018545700237155,0.018545700237155
260,260,74,"h",835,61076,"Ryan Bertrand","DL",4,90,0,0,0,0,0,0,0,0,2,1,0.546872019767761,0.0656471028923988,0.018545700237155
260,260,74,"h",837,61078,"Jordy Clasie","DMC",7,68,0,0,0,0,0,0,61084,0,0,0,0,0.018545700237155,0.018545700237155
260,260,74,"h",836,61077,"Victor Wanyama","DMC",7,90,0,0,0,0,0,0,0,0,0,0,0,0.018545700237155,0.018545700237155
260,260,74,"h",843,61079,"James Ward-Prowse","AMR",11,72,0,0,2,0.0938303992152214,0,0,61083,0,0,0,0,0.112375997006893,0.018545700237155
260,260,74,"h",838,61080,"Sadio Mané","AMC",12,82,0,0,1,0.018545700237155,0,0,61085,0,2,1,0.926238000392914,0.991886019706726,0.0656471028923988
260,260,74,"h",883,61081,"Steven Davis","AML",13,90,0,0,1,0.0789439007639885,0,0,0,0,1,0,0.018545700237155,0.76570200920105,0.686757981777191
260,260,74,"h",839,61082,"Shane Long","FW",15,90,2,0,4,1.41386997699738,1,0,0,0,0,0,0,1.61605000495911,0.202179998159409
260,260,74,"h",842,61084,"Oriol Romeu","Sub",17,22,0,0,1,0.123236000537872,0,0,0,61078,1,0,0.0738758966326714,0.123236000537872,0
260,260,74,"h",897,61085,"Juanmi","Sub",17,8,0,0,1,0.0738758966326714,0,0,0,61080,0,0,0,0.47376099228859,0.39988499879837
260,260,74,"h",840,61083,"Dusan Tadic","Sub",17,18,0,0,2,0.116089001297951,0,0,0,61079,3,1,0.610863983631134,0.726953983306885,0
260,260,83,"a",491,61086,"Petr Cech","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
260,260,83,"a",492,61087,"Héctor Bellerín","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.0619621016085148,0.0619621016085148
260,260,83,"a",494,61088,"Laurent Koscielny","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.60877400636673,0.60877400636673
260,260,83,"a",507,61089,"Per Mertesacker","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0,0
